Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,2394,2,49000.0,48471.298710342715,1373.93793836236,106529.62464094162,80185.0,7.972328004610399,0.00666025731379315,49000,67000,72000,76000,82000,86000,92000,96000,102000,107000,107000
,Aggregated,2394,2,49000.0,48471.298710342715,1373.93793836236,106529.62464094162,80185.0,7.972328004610399,0.00666025731379315,49000,67000,72000,76000,82000,86000,92000,96000,102000,107000,107000
