Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,14768,0,8000.0,8101.755446164121,93.06981414556503,19695.285730063915,10042.0,49.21517613534527,0.0,8000,8900,9500,10000,11000,13000,14000,15000,18000,19000,20000
,Aggregated,14768,0,8000.0,8101.755446164121,93.06981414556503,19695.285730063915,10042.0,49.21517613534527,0.0,8000,8900,9500,10000,11000,13000,14000,15000,18000,19000,20000
