Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,904,445,123000.0,122232.69823251243,3990.4805310070515,248551.94822698832,81506.71349557523,3.0163978524531134,1.4848418632097737,123000,153000,165000,175000,193000,205000,220000,228000,249000,249000,249000
,Aggregated,904,445,123000.0,122232.69823251243,3990.4805310070515,248551.94822698832,81506.71349557523,3.0163978524531134,1.4848418632097737,123000,153000,165000,175000,193000,205000,220000,228000,249000,249000,249000
