Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,10696,0,15000.0,11326.52827710047,143.52160319685936,19125.91201812029,20056.0,35.60680501882953,0.0,15000,15000,16000,16000,17000,17000,18000,18000,19000,19000,19000
,Aggregated,10696,0,15000.0,11326.52827710047,143.52160319685936,19125.91201812029,20056.0,35.60680501882953,0.0,15000,15000,16000,16000,17000,17000,18000,18000,19000,19000,19000
