Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,42882,0,2400.0,2445.0755107714886,265.25213196873665,8611.9125187397,5035.0,144.42384225826353,0.0,2400,2900,3100,3300,3800,4100,4600,5100,7200,8100,8600
,Aggregated,42882,0,2400.0,2445.0755107714886,265.25213196873665,8611.9125187397,5035.0,144.42384225826353,0.0,2400,2900,3100,3300,3800,4100,4600,5100,7200,8100,8600
