Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,2440,0,56000.0,48423.85908404793,1515.928439795971,87439.76167961955,80252.0,8.125114041439206,0.0,56000,63000,66000,67000,70000,73000,76000,79000,85000,87000,87000
,Aggregated,2440,0,56000.0,48423.85908404793,1515.928439795971,87439.76167961955,80252.0,8.125114041439206,0.0,56000,63000,66000,67000,70000,73000,76000,79000,85000,87000,87000
