Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/v1/models/resnet:predict,998,442,108000.0,108784.42707614513,14120.35059556365,198276.69743821025,89426.93587174348,3.3377520545917747,1.4782428939173993,108000,127000,141000,149000,162000,169000,178000,182000,198000,198000,198000
,Aggregated,998,442,108000.0,108784.42707614513,14120.35059556365,198276.69743821025,89426.93587174348,3.3377520545917747,1.4782428939173993,108000,127000,141000,149000,162000,169000,178000,182000,198000,198000,198000
